time,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
725,-0.8753407897849863,-0.8779151657582684,0.5971557222710894,1.0542448714375794,-0.43654049349920576
726,-0.6612615013072759,-0.8341977793753673,0.35654320350298924,0.9524407718340934,-0.43143372848923095
727,-0.6516056624759404,-0.6191598788765642,0.5021717684640727,0.9150059455715255,-0.23582642024865696
728,-0.6623143277325709,-0.43758878257203754,0.5072033017897702,1.1611924876982125,-0.48702164098220596
729,-0.7407395348629257,-0.797866390699052,0.5474594022930656,0.9621891629367817,-0.5486815571649419
730,-0.6447610708621041,-0.6643611290544117,0.6803721505742116,0.887591741823281,-0.4534409602773238
731,-0.846670219236565,-0.5703835678028085,0.6488504796779349,1.049547304105368,-0.21152300704051208
732,-0.6365387950823898,-0.5448831815342323,0.10471376119334441,0.849241385247828,-0.3937114009877048
733,-0.830490583140886,-0.38674239293844703,0.14451656027123383,0.9705179218849707,-0.31045853146767927
734,-0.7203269507379864,-0.4483118999299464,0.47420234177671844,0.8432262261267358,-0.33118152511557464
735,-1.020128557511146,-0.39264365576585225,0.3127991000882754,1.1627054268914156,-0.49516659283443254
736,-0.9241574954422723,-0.5941381155994017,0.7222752737702927,0.8322615022608839,-0.41568424210522215
737,-0.9171178286695707,-0.7299394134384247,0.5774300661317935,0.6554933793782554,-0.25376291257728956
738,-0.7171833827688963,-0.47505753334167533,-0.013045549723546157,0.7208742593923074,-0.016979278663466574
739,-0.7903108810123566,-0.3945387499828492,0.31445731577842106,0.6897349872758629,-0.3099903416430525
740,-0.6987846032193101,-0.11781175278628656,0.40061554396705357,0.6170422603628455,-0.23880136178542996
741,-0.7652111062565525,-0.21177691975288937,0.24255987282257868,0.524920799623034,-0.12447359261440251
742,-1.1091410382710947,-0.09525430668843712,0.41783033874786935,0.47994904214189804,-0.287455769175558
743,-0.9613528663931795,-0.15471778263731728,0.04212610310837314,0.643053633205803,-0.009775423858102553
744,-0.8018093367678056,-0.24230529546311386,0.1748448117687005,0.33861500141056977,0.20631929667319154
745,-0.8617635716139875,-0.023470114104999773,0.4594707320133039,0.3186849225285273,0.13093071068046935
746,-0.9010407244116084,-0.2505952628668854,0.16445061353102955,0.29630883280093173,-0.13559302580011004
747,-0.9296452609484847,-0.02674675948087074,0.01420951947471194,0.13736144887649723,0.01080487205858232
748,-0.8790151103713096,0.20534542023021296,-0.04428702237510179,0.23604317213922116,0.2670244484087109
749,-0.8531371319143294,-0.1960437578961438,-0.4228389959409009,0.16594694775884403,0.15311495687255489
750,-0.79429807679183,0.06762393422607522,0.3645288937314898,-0.1261798557768763,-0.0018348393735966029
751,-1.0104824223931992,-0.03556785062844986,-0.14884943995061856,-0.06644829570046124,0.10567226246735235
752,-1.0192288187863232,-0.18415315531334633,-0.06337890046419155,-0.10136377224977156,0.07806941888838625
753,-1.0054063417656527,0.00372132334942768,0.12274563928352239,-0.12180491693555093,0.23592170361298648
754,-0.9146475047127606,0.16480882673783886,0.17374397882542347,-0.15864505830249814,0.38842446246131135
755,-1.055178376082331,0.3221891384328465,0.20823387964529538,-0.4724327937145045,0.03253180319140539
756,-0.9691994686089502,-0.06367572800372362,-0.1106154088757328,-0.21995550465062802,-0.1426849698461166
757,-0.7867218451968917,0.5303784284291784,0.0024835901537376484,-0.4297545852691239,0.2310535330140879
758,-0.6979185554336395,0.2700313361208313,-0.0929635569740106,-0.3593071228737691,0.2557734900647314
759,-0.8502251351910095,0.38274897772935534,-0.3117334571970558,-0.5392457105216445,0.4115247443045006
760,-0.8815408293974567,0.15071573634764796,0.24802934338711422,-0.43323221397902417,0.33061076835880965
761,-0.7351971318453998,0.06611363223554828,-0.04592096108294219,-0.5283406806982974,0.42839404675335724
762,-1.0027377189477593,0.4998319971843102,-0.3358973129836409,-0.6042110972070979,0.43224074079875857
763,-0.9934533963023077,0.7553395031736986,-0.10244910612626959,-0.6883945778142656,0.4843355385059077
764,-1.0024951402014488,0.7423370456184417,-0.19035053653026338,-0.6338971648939393,0.4026573347761576
765,-1.0075098973498522,0.7571908122575624,-0.21741538445807482,-0.622475328876938,0.7052790428058977
766,-0.7007698060291471,0.5094674440603144,-0.45559250300221493,-0.6973571823909749,0.0871530991244564
767,-0.7269472017319809,0.7749055008156822,-0.2994078521304144,-0.763165986684764,0.44113251385316254
768,-0.7021376481916898,0.7770341713176161,-0.1975702541618194,-0.8740368163885903,0.5806409129189667
769,-0.8006906359510212,0.7367269513054489,0.22000777734349097,-1.0202063536936423,0.722954055685753
770,-0.7137978142014233,0.7385463143956769,-0.1880299995448684,-0.8985322828923865,0.48368955278120157
771,-0.6408354003071953,0.6244017470093972,-0.29910906642141,-0.939993666479706,0.6733602014482002
772,-0.7057029051156481,0.9175909098691318,-0.3653478365010467,-0.9620334184834578,0.39772383703457537
773,-0.7295206098490244,0.9160763850871019,-0.16432498746573654,-0.9080436766396357,0.5702166958179152
774,-0.7172918899302749,0.6304541949418048,-0.347455812712721,-0.8530562357075185,0.5303392199084407
775,-0.671366407229841,0.8741123979802905,-0.48586251073347986,-0.9269384038439503,0.7190542288273459
776,-0.6148361530227416,0.7161695150105747,-0.39044556216987897,-0.9420586761784346,0.4506497405696433
777,-0.4738305215510012,0.7731105257897068,-0.6484340693107196,-1.070535199992664,0.16958454264696632
778,-0.5357181419293945,0.8774510774680863,-0.3040942162094109,-0.925411775055192,0.701253527499352
779,-0.448854183124162,0.7618805856777462,-0.5169986539482526,-0.9806981618582972,0.9897858027347969
780,-0.43185888681218176,0.8750974885798369,-0.4706369172904823,-0.7717895855924576,0.8593293914447929
781,-0.408667533204588,1.0253353994123247,-0.8864359488416359,-0.931754052830741,0.9008850615902642
782,-0.3726113149083257,0.9977570821569592,-0.48750681462222356,-0.7321396755089868,0.7084322103072059
783,-0.35660967210711203,0.9671016205604283,-0.9314138038656624,-0.7561164138707706,0.7102158514374477
784,-0.4667825520234122,0.9794328856820789,-0.49468506983146354,-0.7588314471767637,0.9511434576585742
785,-0.45041345501385743,1.0539842115255875,-0.4992961172954844,-0.848034982190729,0.8020129635701243
786,-0.3265635140824769,1.2229063285545156,-0.7781647131576416,-0.5516756664498551,0.8363050290820815
787,-0.4262683388241692,1.1744408508899122,-0.45767447375332715,-0.5216485926517451,0.9596675713332158
788,-0.2479152157613673,1.1424703486682337,-0.7349188073451806,-0.6350441439084371,0.9450042716242371
789,-0.22369805753874245,0.9736546295098752,-0.40728188139198696,-0.7090714721118808,0.9982138840405492
790,-0.39146069338154466,1.0153817143741402,-0.5088602975606313,-0.6865398641334013,0.8536528423888349
791,-0.09697574204010079,0.9304824609074372,-0.6662736888839492,-0.5398511813171638,0.5323052128670792
792,-0.24271966094059166,1.0159628136324161,-0.7879802384724147,-0.28694948528293635,1.0174984580305573
793,-0.028760117990275155,0.9658717372226033,-0.5559521148530853,-0.16285635554931932,0.9345597841025632
794,-0.25254248866960116,0.8251088860876172,-0.9944854895288231,-0.4355976700330666,0.8474661371428439
795,-0.15661233948443767,0.9930378357818217,-0.6315611050548465,-0.2570872624007698,1.0330394947022155
796,-0.019746795580946247,1.0881956579750525,-0.4589766354322422,-0.1298137271785879,1.0194768309262314
797,-0.04730486709329021,0.8993272073068012,-0.6652810219117377,-0.23152200836676062,1.080339814192596
798,0.0592122346702416,1.1863414264371084,-0.8824731715473906,0.032881910830711694,0.8953144948945334
799,0.02310582977524082,0.7961353123650652,-0.6667399383917838,-0.08079310128746797,1.1249252666855463
800,0.14743561426715968,1.109421846746169,-0.6410744200427697,0.045151539778588545,1.0481936535199115
801,0.11029597330970986,0.9379726445822436,-0.41767602938381015,0.07607578431264897,1.248137355026575
802,0.03633268999092153,0.9230823420783073,-0.9705760998643724,0.2673227572048247,1.1644043941811564
803,0.15047064848948613,0.9571244678184705,-0.534686688468098,0.3372828331235316,1.3600197537422183
804,0.16091128347672165,0.9775705624538411,-0.6634165389768291,0.2987507464168462,0.9120707484473914
805,0.16349019042459154,0.8294869939047999,-1.1666378599399185,0.33904019916651335,1.0106387894369908
806,0.32470284638543223,0.7950868722222874,-0.7485899479751814,0.5172300834764707,1.2601197590787008
807,0.2763080090823761,0.8108536334957539,-1.0060162097787664,0.6151187027657496,1.251426751715169
808,0.4179595295704823,0.6944538514083981,-1.0415594886383532,0.617871056256375,1.1595031352015273
809,0.2673980448346424,0.6066214663065884,-0.9118543292633277,0.6859716918877258,0.9229998808870892
810,0.3849288536640243,0.4752858956749053,-0.6863353764406668,0.6663447036487176,1.1553114412330616
811,0.29512916106622894,0.7616806966135912,-0.7129529590606369,0.6278747790833751,1.0196224965517438
812,0.5049398962428657,0.6376633417918017,-0.8096581827981766,0.6451933422952278,1.1933221556590798
813,0.47416965306081815,0.34907386476060276,-0.7484266259109198,0.6825850635651705,1.1724214824222898
814,0.6313137143587199,0.4816510274230967,-0.9963368359036654,0.8619329539170435,1.0380144952287476
815,0.42894393499470174,0.2967602456048975,-0.3989542819663643,0.9154786434170255,1.129331363495414
816,0.47262661832287695,-0.00040203371735736404,-1.1929850128608475,1.0149257886358827,1.105986339415872
817,0.6450744389981822,0.3174422669638822,-1.0302336014677789,0.8370603785700741,1.132434595324972
818,0.5594299302731867,0.07950946409486626,-0.8753240045033435,1.0605866638021935,0.8081900230237735
819,0.7166425655854401,0.47334530517773377,-0.7999334878625641,1.0354735178899857,0.9956623729577642
820,0.5894231672067279,0.12989892842900716,-0.817612559999763,0.9908427520274661,0.9119514181998485
821,0.6021307806233571,0.2510695299153301,-0.6169663287489282,1.0868229263565314,0.9635455120925625
822,0.7866049938465629,0.135721253123209,-0.6516776213925298,0.9618887764006882,0.8128398032758308
823,0.6281735042201432,0.054670483632613676,-0.9612926139932019,1.1467666524666171,0.9755739488558808
824,0.7297713715952625,0.12816796239770725,-0.7329927232828748,0.8773619558287362,1.177170957437237
825,0.8060978102844747,-0.04612607961977541,-0.8682054632174838,0.973080386512684,0.9526858186117517
826,0.7909409103616408,0.2015228167032013,-0.8819450069296821,1.0735262123283222,0.9423676849197384
827,0.6156991616411412,-0.29076789877853315,-0.7214048584747841,1.2328831491739745,1.0419525603533393
828,0.8113082120298679,-0.09925763277048798,-0.7349049051199841,0.9259595914917504,1.1306537626086182
829,0.9504183039256077,-0.0379257784999978,-0.8485105417650596,0.8645730656026258,0.9108786697820723
830,0.9455532055005818,-0.2818573426606223,-1.1790161236837835,1.1179869251781704,0.9655148970825469
831,1.1226839714909005,-0.168306627520909,-0.837820100805309,1.0886318680268534,0.8874997078256338
832,0.8732449728979421,-0.30225967687188937,-0.848167423007577,0.9018023848307508,0.7470859818796628
833,0.9500967542083969,-0.0017324469825583666,-1.0051408215798059,0.8336173094730501,1.08255793618115
834,0.7992283011120515,-0.2838887632238765,-1.2218078511421266,0.8512959751947273,1.1811864396560332
835,0.839985175377289,-0.3058497023640632,-1.2404328809633864,0.7786520780543216,0.9697302646108164
836,0.9921122864130197,-0.4251982280511188,-0.9135511504654328,0.673528322932013,1.0276029869995131
837,0.866937064081057,-0.4510918122063961,-1.1458243543745015,0.7888282245611614,0.9295062024713678
838,0.9848173058774208,-0.374371192096157,-0.804009324245646,0.7263964478908632,0.9538806525962397
839,1.0070524569479866,-0.4443324882592344,-0.9403556437814818,0.5676117412254492,0.8030412311687475
840,1.0649533693083648,-0.3736986775985421,-1.251359176420275,0.9160538303032695,0.6846006661095061
841,1.1788927754964376,-0.384967889433655,-0.9777626385657834,0.6269190019557603,0.600804307790908
842,1.168584563764277,-0.7870771438049836,-0.5507918184827614,0.39203016699788584,0.689514295441481
843,0.9580175078165902,-0.5898175983741388,-0.9149726177707959,0.6317894437505789,0.958851015052243
844,0.9588671465285897,-0.7958283713060788,-1.012455664908357,0.3568425094797143,0.8611892488165056
845,1.1106396484890482,-0.7858105414995898,-0.9503692658611281,0.3809825236526646,0.8805590124342026
846,1.027137012835707,-0.7463119206865066,-0.48437422048484446,0.2613947114271023,1.1452027929706725
847,1.1860313244437584,-0.8344651668977,-1.0263397515904653,0.22538782120965858,0.867925352357651
848,1.103623494210089,-0.8501979639551523,-0.736795397079358,0.02594896909156852,0.7005982383105622
849,0.985589547506533,-0.8114409814372912,-0.9564936798643319,0.11322289049348744,0.6640497192428091
850,1.1387602117475801,-0.8605609683896007,-0.5244936439623973,-0.04367250819678488,0.6649378813000192
851,1.0474796563462054,-1.070845242418967,-0.995159980688263,0.06481372095853596,0.8429671591602291
852,1.0087883882584707,-0.7891652534795693,-0.6345690347090645,-0.05450252976680752,0.7648317441776978
853,1.219446040488332,-0.5108655330738037,-0.904162698441772,-0.011342865545183961,0.5808408608006113
854,0.9709344499219132,-0.9275729261758777,-0.511724406991391,-0.3660664634429156,0.7099434502879508
855,1.0101759179256626,-0.9477501639334615,-0.8338697550630065,-0.19304894075605963,0.6318451530669889
856,0.9438775683521797,-0.910510793037594,-1.0329949815881174,-0.24355228469159623,0.39850123813179106
857,0.9019786674519384,-0.8651178134465752,-0.6269594203064535,-0.38545106634785203,0.3755827099319373
858,1.0013518207691219,-1.0322903314517045,-0.7015207662093546,-0.47344514199703774,0.7495200873042984
859,0.7630642198113397,-0.8769274011763387,-1.01461900964938,-0.5267608721817669,0.5378603573990869
860,1.0298791113498507,-1.121542065360936,-0.7749426319428022,-0.5188901535137128,0.21523596873591216
861,1.2652782425768179,-0.7026089921383591,-0.5956429949247134,-0.6343961221808352,0.679726477222322
862,0.9814430017874495,-1.1846426740025164,-0.8990066163521842,-0.7970625746787612,0.33833545092354717
863,0.8820426034490884,-1.1171967444186304,-0.1806684266050388,-0.697182932796188,0.31122876665141835
864,1.1302476682394669,-1.0060988373172204,-0.4198169188713968,-0.680217961034427,0.5474798345672319
865,1.15371737239527,-0.8961295474591734,-0.4418553297792186,-0.6502544994980747,0.5926464189867547
866,0.9824760323153969,-0.9071373184141672,-0.42357595035314344,-0.7896777308440388,0.3279970241500451
867,1.0156391094662098,-0.8386652666797645,-0.5917109361271693,-0.756730694476216,0.3858248120411796
868,0.6606224307089629,-0.6746377316277279,-0.1276346159264189,-0.9200825771887864,0.3497393930913385
869,1.0428785438673867,-0.9653507042805967,-0.5575481533833916,-1.0543730148084987,0.36654732476501767
870,0.9432812223687501,-0.8581148675136338,-0.6295153691549793,-0.9062608813078982,0.23592324895368938
871,0.9050892513067664,-0.8376868848055993,-0.4656024661235685,-0.8543684015679465,0.26718667252327377
872,0.8287291902192272,-0.7797265752312279,-0.4906372276714648,-0.7578794725313195,0.08198035472219044
873,0.9434842654060765,-0.8665830267266241,-0.2530297610728127,-0.910626610972158,0.20132108603158977
874,0.8552503890011152,-0.4872455828187841,-0.24295976270783567,-1.1075153085885785,0.13548877183972263
875,0.7809107236308337,-0.8549916861238492,-0.42432960560860583,-0.9279064465591316,0.1393867830996242
876,0.743837728182029,-0.4833869455389502,-0.3388188924826007,-0.825241010494294,0.26703151459526153
877,0.6213691369833285,-0.4905861208802115,-0.6752092821833511,-0.9679773659221474,0.23166357966746015
878,0.7502971395030117,-0.915900590142159,-0.3753946144944727,-1.0107137655681067,0.17537982452367007
879,0.7387186027563788,-0.9402483112659155,-0.360804392971073,-1.0121650085377205,-0.08376344180274539
880,0.5282501473588224,-0.629329688564311,-0.17912735959154974,-0.9259336090797827,-0.011916006726582584
881,0.669001439252217,-0.5534610455424089,-0.20209679257517071,-0.8057144762186782,-0.23861027726307332
882,0.593509758204094,-0.41063206969764066,-0.6163993967409087,-0.9336347017421351,0.08091858258613883
883,0.5213918784125804,-0.6153559140180562,-0.043199979431688296,-0.7020585473729345,-0.18382132459405326
884,0.5731112924266376,-0.5295006725903801,-0.006174650818729449,-0.660436905169964,-0.025253731137739974
885,0.4783073556022837,-0.7015874957807541,0.05850472462973502,-0.6180036767726499,-0.040846190605156305
886,0.4704178097449294,-0.3760409987918345,-0.3407258693928936,-0.8001550895055352,-0.5872467025295627
887,0.4665056303875872,-0.4376792628161756,-0.1036045775002353,-0.5440590337853936,-0.2773521409649738
888,0.33388689279139133,-0.35151683504518233,-0.05042455686535874,-0.4874312207840345,-0.36799304979188585
889,0.48101628081460046,-0.38875908771283946,0.11499411531834729,-0.6230150517226213,-0.2465409127419118
890,0.3049156878561078,-0.47574433242102576,-0.20484007626019754,-0.41668189595566524,-0.38580152121431577
891,0.4015428561952089,-0.2924998468592701,-0.49423378040346233,-0.5873294196214043,-0.1938701625446394
892,0.3044572165005782,-0.1290321802657257,-0.18323110141500684,-0.31603825770618904,-0.18008506245529984
893,0.12956380355594413,-0.2091380208909205,-0.1196025142259789,-0.3141215472406569,-0.1377245600604184
894,0.34352458353272225,-0.1969585754585854,0.12264787939479746,-0.20059081862314249,-0.3301562874974274
895,0.24163189275250022,-0.4308828366765789,0.13697792087701577,-0.28588999803930915,-0.5697903105595312
896,-0.0026124303689390727,-0.07512310649085968,0.38761752245802894,-0.09983533702407153,-0.43117477388350633
897,0.1878796053621175,0.355138224583819,0.10872233274358863,0.09643989650648925,-0.05406216342670489
898,0.11420472118445503,-0.23937859868595066,0.20346985072607726,-0.2600013318210362,-0.5430490264043667
899,0.08477937489412744,0.05120357393227987,0.1833820888879422,0.010273271141877732,-0.24018241798203704
900,-0.11240003064881131,0.27380008660938066,-0.09714000527861577,-0.04310263860273479,-0.42036740706976017
901,0.07827013175346895,-0.0034007548227543982,0.18583980876728232,0.17828374453224277,-0.261036396517914
902,0.15016527551836212,-0.03390605394033308,0.2027275177656238,0.14780460549378302,-0.30202778553870147
903,-0.045837239074128046,0.43282009208568595,0.29320860762996576,0.22656167394318963,-0.5527926820558577
904,0.13326915644756387,0.09063643696155546,0.26228944706015644,0.19286774785192257,-0.29861847542481573
905,-0.1070300698417499,0.30189666155637906,0.6174342279185847,0.22274785068108593,-0.40024282528004596
906,-0.18932677336412074,0.5848454087458363,0.5982034722577523,0.5010262566604139,-0.32133320725357367
907,-0.052517333017241985,0.5070763801340578,0.273620042623408,0.4793090630250112,-0.4301563005176684
908,-0.15405380234513277,0.31699160569743606,0.3437912346208579,0.4685386815041198,-0.6725851038116314
909,0.11604695474370763,0.5655331955792828,0.4181570293485497,0.7342091736367184,-0.5385477385933374
910,0.05635808345478163,0.5712263399918653,0.6550289923349601,0.5213845030333724,-0.7811921084958946
911,-0.20047690392992518,0.6268053985947029,0.3164502908112089,0.5188350938627261,-0.4978771362555668
912,-0.11832671138425954,0.4079110668857001,0.242980078901094,0.6546956858149438,-0.7205749301531328
913,-0.14914448252639934,0.4935596345107593,0.7065716563580625,0.6995460960261977,-0.4325142916742442
914,-0.2932015053140312,0.5299248287607086,0.4981288819987041,0.8579543710089661,-0.6185600059743106
915,-0.3688343732591946,0.5414685883135808,0.16493022960164566,0.7420471858760279,-0.6443168303708904
916,-0.3049730397890008,0.7947460957985356,0.41316551868382756,0.9646665771284172,-0.6039269398439001
917,-0.5272588114082102,0.6847233103778887,0.4462557689729416,0.7853790117460905,-0.6574244730821577
918,-0.3969704049338535,0.6849712984742983,0.39070336966259733,1.1279184688715285,-0.8424682190373328
919,-0.40839010997463127,0.740092850436608,0.39612723012896145,1.1671151959269386,-1.0499554850866095
920,-0.3135322060799933,0.8144134778128428,0.7420828287325409,1.2067238004698708,-0.9633810809498509
921,-0.5294053487702143,0.8706064074401494,0.9069518235197129,0.8363372944114069,-0.5648489799371461
922,-0.3946975490103496,0.7094955646352951,0.31595519502494795,1.0948597081255178,-0.7922680047540724
923,-0.3401730879881284,0.5044568970968866,0.7862333210286707,1.121435242225919,-0.7279542834879236
924,-0.4015743469493456,1.11740923390097,0.3426856606475777,1.204847564093267,-0.6764134445159509
925,-0.6684196181752,0.8204595393523512,0.6719926967236254,1.29783402810257,-0.7798691843483017
926,-0.6226824195159258,1.3244363861142667,0.4427009240273999,1.2264675347650733,-0.8911399141230171
927,-0.4952968837225633,0.8934540595501386,0.9340107979692359,0.9848537520148418,-0.8618005377029423
928,-0.5970663866599162,0.8376521207257792,1.0633692826326637,1.1933008217861136,-0.9746951078909044
929,-0.7212771112489881,1.0249372556501541,0.7820666924256072,1.0502792763590614,-0.9123052154628528
930,-0.7337827118283142,0.8766814323597026,0.6039998362264877,0.971070309850461,-0.8788436842557722
931,-0.5791891289955566,1.1419340003214709,0.9269425240888061,0.9217596891500819,-0.7825462249761893
932,-0.7504477473873638,1.0011715312385108,0.9615671310394749,1.0459572050408459,-1.0670879737597845
933,-0.8044590113620699,0.910527071506726,0.6256257858923786,0.8228400274149987,-1.1302741548483677
934,-0.8534255719303989,1.1152291568608392,1.0999428691883435,0.8463127326095059,-0.8813395367312329
935,-0.8310512496900475,1.2061147934482608,0.8466471516197474,0.8706795134871731,-0.8615666238309915
936,-0.9823520394750991,0.9376703327476019,0.575140399517148,0.8888444480792104,-0.9894487966728253
937,-0.8588216842002695,1.198667339692964,0.9216577238425082,0.6603036719747233,-0.9413316120659461
938,-0.8855920939936833,0.9894808425078371,0.8996834223041328,0.7150954996246212,-0.8173435879863947
939,-0.8717655565358727,1.2261541513939824,1.0263330457293367,0.6931260913752848,-0.710553384684246
940,-0.9536473877453645,1.0641010244289644,0.7609857806028502,0.7846633235437007,-0.767035454114439
941,-1.0342795438974666,0.9223152778796183,0.7029130245989114,0.6454323032380921,-0.6142380558331179
942,-1.0361921144632018,1.0363026628999952,0.7701743680368663,0.5006636365271083,-1.1009704478392806
943,-0.8761485216977394,1.0636466678266379,0.6604921967608111,0.5471427303062387,-0.7831033040212956
944,-1.0453416615142608,0.9947523136885734,0.9734560373234555,0.47632372172374693,-0.9961720445561854
945,-0.8614329322107436,1.0802032313656507,1.0577219744230104,0.4972987097437329,-0.720146141786461
946,-1.0059054193180614,0.9627812218506879,0.8267346229988315,0.25117430467326973,-1.0397188928749443
947,-1.0078868084201034,0.9012972378210087,0.8279455926638024,0.3445787728828538,-0.5272443126083678
948,-0.9950125893959446,1.2068111009740037,0.8491066757727301,0.08465425457617785,-0.6861589081180117
949,-0.7976723487283025,0.7789578309670729,1.0111674419340284,0.16212717372748475,-0.8266558334416624
950,-0.8474799823003717,0.9664702668340079,1.0958176657190193,0.0376572689128799,-1.1616043551509099
951,-0.8129505235579488,1.0889230706711313,1.180436347071299,-0.027348385337580494,-1.0263599337505909
952,-1.0310680471263072,0.8274817122633998,1.2858565429584223,0.03932263736503254,-0.7651746250814366
953,-0.9103833405618325,0.691231156885221,0.9175249401320793,-0.03000065720930223,-1.001119663381379
954,-0.9353372591480792,0.9602736254132569,1.1000318010939178,-0.21865633421256056,-0.5482600900361472
955,-0.932534880088108,0.8224584027309663,1.1954995137171294,-0.18380559743264888,-0.8787373937819063
956,-0.8741470097876979,0.9333624600512,0.8079053098653112,-0.40554763162777835,-0.7078718883060109
957,-0.9735068521118647,0.7206775978581998,0.6803967052401414,-0.4773366286387318,-0.8126169230885761
958,-0.816259484505257,0.7050484753710701,1.3812026976571208,-0.5340885140654715,-0.6473253784886962
959,-0.9562152851336823,0.6990634701041879,0.7916056374261126,-0.5398924638579361,-0.9118939004680665
960,-0.8081630920302103,0.6235491112863546,1.5598036409361768,-0.5814697460846476,-0.7631976006640775
961,-0.9414258256548931,0.5707859840831306,1.0596277354789214,-0.5498526807135979,-0.8080242209928759
962,-0.971088698169398,0.5718408554458476,0.6331454940125025,-0.5933509513317197,-0.9134262323589496
963,-0.822612903424361,0.5799247322860152,1.23132085349683,-0.6078958337923304,-0.9064726235946428
964,-0.7666606763716051,0.3115851207555077,1.0305711971512372,-0.7864324105767632,-0.8132700638754469
965,-0.9198311018151784,0.5277746293398399,1.4279189780488477,-0.7929446321723166,-0.5092546145360892
966,-0.7541424340293127,0.3986425782871584,0.8398412889985828,-0.5331883999842462,-0.5063708767596853
967,-0.8476629982718797,0.550729851628897,1.2985555467386707,-0.7406767107040888,-0.3281283684401202
968,-0.5639348371194256,0.20855196740554685,1.2612959286425607,-0.8129221166176334,-0.6350636510880929
969,-0.7252401605535203,0.361885840875823,1.3350137393091588,-0.8179284415990367,-0.48283510864578877
970,-0.8226661657138928,0.3321061614874742,1.5421166935979593,-0.9232471845085429,-0.7841972492351401
971,-0.7711145356147279,0.4254869823245171,0.6176476618330766,-1.0452831411227064,-0.5598900132983357
972,-0.6617515667647182,0.33668594826405407,0.9944367189692045,-0.8143229592690682,-0.4327333920938876
973,-0.8246339795465124,-0.08149253275998222,1.0040025565731587,-0.8205310382837886,-0.4049567235532062
974,-0.735744017863552,0.13833249432858385,1.0599423581421463,-0.9388757614299043,-0.4435367882005489
975,-0.497868328326463,-0.15445392994674417,1.4496837406924858,-1.0357035210707082,-0.5687564142076488
976,-0.5463158339752167,-0.08155986957831499,1.2135907485189157,-0.8905690823512293,-0.6715624026791067
977,-0.5097956097166858,0.0683972436526872,1.1947233655401177,-0.9861259965026817,-0.4548373329365458
978,-0.5014112507826844,-0.0006251110963995943,1.2185243551183786,-1.0173257508219455,-0.17795703241837735
979,-0.5599141104345778,-0.004998207358202139,1.498208114936705,-1.008916825348086,-0.3297248805414986
980,-0.43561053351294177,-0.2536510228815299,1.1033845996245204,-0.8527205523020359,-0.38398142037575533
981,-0.5164795442027152,-0.07202702908559622,1.1012904729543997,-0.9073271044194395,-0.5268298625216339
982,-0.421565014146394,-0.21849075025220324,1.2546241106670037,-0.7428854275499822,-0.42121780876596404
983,-0.34657380476543387,-0.24857368809068442,0.6504411887782835,-0.9292754179008819,-0.31196413953642654
984,-0.26237951401116,-0.40831161176697794,1.1459321006277836,-0.7985572616994115,-0.4221899752129216
985,-0.2692449431040575,-0.042316796260088996,1.3136896339095292,-0.5710019727487456,-0.2373007308735084
986,-0.5573009261357408,-0.3978818824794345,1.1275629762873067,-0.8417920701647015,-0.3261250912298058
987,-0.3526648403191912,-0.45496195335409106,1.2139324636980509,-0.6322155096170032,-0.36648326973917345
988,-0.20989523462484447,-0.7222087282462777,0.8087010333723381,-0.4237981229379119,-0.10072230165326183
989,-0.08823859525463465,-0.38418212008395647,0.9422202151985473,-0.5548351377338461,0.09345524085154114
990,-0.48488918466175457,-0.5629141259908428,1.1736136583139982,-0.5544729243878502,-0.12775273714972496
991,-0.10626940166265034,-0.6510510780058214,0.9438412205140116,-0.5378341183159366,-0.08714485050541752
992,-0.1282590092124952,-0.2936740128617255,0.9612283336446338,-0.28405747655764224,-0.2855054777950358
993,-0.32971277084736317,-0.5211039529225259,0.8665499620106948,-0.33520343740548214,-0.011626850640403183
994,-0.05793801047983653,-0.7070879899529529,0.9967310854343818,-0.1559397840125445,0.2185645639753968
995,-0.0863361690603762,-0.5732135652369694,0.8956651361219277,-0.16469409094244225,-0.03675892175818751
996,-0.012437711708740758,-0.6682611426994723,1.0116988313343243,-0.0386641856501547,0.22723044356942407
997,0.04849740008503206,-0.6212721697055744,0.9750666366267035,-0.004287178342957651,0.017932995245428667
998,-0.07937088197356625,-0.708956707396599,1.1246201245650662,0.0584941809990374,-0.01139642618511627
999,-0.026832411684259636,-0.9427042165860289,0.7091628177312869,-0.01775399739256192,0.14948243042071102
1000,0.3043087606031989,-0.8842467859000872,1.0289166032057693,0.0433371082765019,-0.00290330117280678
1001,0.1658736545996694,-0.8502640324689157,0.8005614881552209,0.13592324955406973,0.022471728299489624
1002,0.15046321013976166,-1.0258799122632885,0.7622249572620733,0.1153930408469692,0.3678829303975523
1003,0.16304082596335584,-1.002749804674888,0.9143228303197978,0.2952861830021006,0.33431853994617333
1004,0.3221861341002201,-0.9593209529747385,0.7570763424084739,0.36189151102835465,0.18657175323020272
1005,0.176491851702692,-0.7827769564695669,1.1278151622702104,0.3796031415167019,0.26936880098671134
1006,0.148190893677182,-0.8563403189319846,0.7641279679168044,0.5443431225910542,-0.08076781981253789
1007,0.22351905141624082,-0.7181540138073902,0.9281640163597249,0.433980595091295,0.47960387712155544
1008,0.17551974577122026,-0.7322852734965605,0.6582602321220642,0.48562759789879484,0.579158962577109
